id,created_at,user,ori_text,hashtags,cleaned_text,cleaned_hashtags,cleaned_text_no_stopwords,label
1889581108137722211,2025-02-12 07:43:37+00:00,"Kementerian Pendidikan Tinggi, Sains dan Teknologi","@tulisanradio Halo #InsanDiktisaintek, mohon maaf atas ketidaknyamanannya. Saat ini sudah kami bantu koordinasikan kembali agar permintaan data dosen pada PDDikti dapat segera diproses lebih lanjut. Mohon kesediaannya untuk menunggu dan melakukan pengecekan secara berkala pada laman PDDikti.",['InsanDiktisaintek'],halo mohon maaf atas ketidaknyamanannya saat ini sudah kami bantu koordinasikan kembali agar permintaan data dosen pada pddikti dapat segera diproses lebih lanjut mohon kesediaannya untuk menunggu dan melakukan pengecekan secara berkala pada laman pddikti,insandiktisaintek,halo mohon maaf ketidaknyamanannya bantu koordinasikan permintaan data dosen pddikti diproses mohon kesediaannya menunggu pengecekan berkala laman pddikti,Neutral
1889211303094374507,2025-02-11 07:14:09+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"@id_fm @Kemdiktisaintek @KemensetnegRI @prabowo jangan merugikan diri sendiri,,cukup negara merugikan kita dengan tidak dibayarkannya tukin dosen😒",[],jangan merugikan diri sendiricukup negara merugikan kita dengan tidak dibayarkannya tukin dosen,,merugikan sendiricukup negara merugikan dibayarkannya tukin dosen,Negative
1889515303899664424,2025-02-12 03:22:08+00:00,van anisd,@tighnare bernyanyi🤙🏻 bernyanyi 🤙🏻 ber bernyanyi 💪🏻 bernyanyi 💪🏻 ber ber ber bernyanyi 🤙🏻 ber ber ber bernyanyi 🤙🏻,[],bernyanyi bernyanyi ber bernyanyi bernyanyi ber ber ber bernyanyi ber ber ber bernyanyi,,bernyanyi bernyanyi ber bernyanyi bernyanyi ber ber ber bernyanyi ber ber ber bernyanyi,Neutral
1888818769671381038,2025-02-10 05:14:21+00:00,"Kementerian Pendidikan Tinggi, Sains dan Teknologi","Halo #InsanDiktisaintek

Februari Penuh Cinta, Hadiah Spesial untuk Cek Kesehatanmu!
Dalam rangka merayakan hari ulang tahun spesialmu, kita punya kejutan buat kamu:

💝 Cek Kesehatan GRATIS mulai Bulan Februari ini! 💝

#CekKesehatanGratis https://t.co/zLIcrSxUhI","['InsanDiktisaintek', 'CekKesehatanGratis']",halo februari penuh cinta hadiah spesial untuk cek kesehatanmu dalam rangka merayakan hari ulang tahun spesialmu kita punya kejutan buat kamu cek kesehatan gratis mulai bulan februari ini,insandiktisaintek cekkesehatangratis,halo februari penuh cinta hadiah spesial cek kesehatanmu rangka merayakan ulang spesialmu kejutan cek kesehatan gratis februari,Neutral
1889638757730599077,2025-02-12 11:32:42+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"ini artinya tukin dosen 2025 WAJIB DIBAYARKAN. yang terhutang dari 2020. tetap kita tagih.

terima kasih @KOMISIXDPRRI https://t.co/4xvHi3sKj8",[],ini artinya tukin dosen wajib dibayarkan yang terhutang dari tetap kita tagih terima kasih,,tukin dosen wajib dibayarkan terhutang tagih terima kasih,Neutral
1888039782707781994,2025-02-08 01:38:56+00:00,20DETIK,Video Muasal Kusutnya Tukin Dosen ASN Kemendiktisaintek https://t.co/P8v4o5AiX7,[],video muasal kusutnya tukin dosen asn kemendiktisaintek,,video muasal kusutnya tukin dosen asn kemendiktisaintek,Neutral
1887589574332789216,2025-02-06 19:49:58+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Sejujurnya sudah mulai banyak rekan dosen yang mulai malas-malasan mengajar dan meneliti dengan baik.

Sudah kecapekan cari sampingan di luar kampus.",[],sejujurnya sudah mulai banyak rekan dosen yang mulai malasmalasan mengajar dan meneliti dengan baik sudah kecapekan cari sampingan di luar kampus,,sejujurnya rekan dosen malasmalasan mengajar meneliti kecapekan cari sampingan kampus,Negative
1888787682920456580,2025-02-10 03:10:50+00:00,tumis,"IYA BENTAR BERAK DULU
IYA BENTAR BERAK DULU
IYA BENTAR BERAK DULU
IYA BENTAR BERAK DULU
IYA BENTAR BERAK DULU
IYA BENTAR BERAK DULU
IYA BENTAR BERAK DULU
IYA BENTAR BERAK DULU
IYA BENTAR BERAK DULU
IYA BENTAR BERAK DULU",[],iya bentar berak dulu iya bentar berak dulu iya bentar berak dulu iya bentar berak dulu iya bentar berak dulu iya bentar berak dulu iya bentar berak dulu iya bentar berak dulu iya bentar berak dulu iya bentar berak dulu,,iya bentar berak iya bentar berak iya bentar berak iya bentar berak iya bentar berak iya bentar berak iya bentar berak iya bentar berak iya bentar berak iya bentar berak,Neutral
1888950545257529666,2025-02-10 13:57:59+00:00,♡,buset banh gua dikos nganggur benerr ga kek di rumah 😭😭😭😭😭😭😭😭😭😭😭😭😭😭🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️,[],buset banh gua dikos nganggur benerr tidak kayak di rumah,,buset banh gua dikos nganggur benerr kayak rumah,Negative
1887694340702806128,2025-02-07 02:46:17+00:00,KalderaNews,"Tidak Semua Dapat, Ini Kriteria Dosen yang Bisa Dapatkan Tukin Dari Kemendikti Saintek https://t.co/s0OjqwyxJ5",[],tidak semua dapat ini kriteria dosen yang bisa dapatkan tukin dari kemendikti saintek,,kriteria dosen dapatkan tukin kemendikti saintek,Neutral
1889652049840623842,2025-02-12 12:25:31+00:00,Harian Jogja,"Karenanya, SPF menuntut pencarian tukin untuk semua dosen ASN tanpa diskriminasi, termasuk dosen PTNBH. SPF mendesak Kemdiktisaintek mencairkan tukin kepada seluruh dosen ASN Kemdiktisaintek tanpa pengecualian kepada kelompok manapun.",[],karenanya spf menuntut pencarian tukin untuk semua dosen asn tanpa diskriminasi termasuk dosen ptnbh spf mendesak kemdiktisaintek mencairkan tukin kepada seluruh dosen asn kemdiktisaintek tanpa pengecualian kepada kelompok manapun,,spf menuntut pencarian tukin dosen asn diskriminasi dosen ptnbh spf mendesak kemdiktisaintek mencairkan tukin dosen asn kemdiktisaintek pengecualian kelompok manapun,Neutral
1887553514110628324,2025-02-06 17:26:41+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"3. Dukung orang baik secara TOTAL 
Kalo kita ga sanggup jadi pemimpin. at least, dukung orang baik jadi pemimpin.  
Jangan biarkan dia berjuang sendirian!  layaknya Rusa diterkam binatang-binatang buas.

karena KEJAHATAN YANG TERSTRUKTUR akan mengalahkan kebaikan yang berantakan",[],dukung orang baik secara total kalau kita tidak sanggup jadi pemimpin at least dukung orang baik jadi pemimpin jangan biarkan dia berjuang sendirian layaknya rusa diterkam binatangbinatang buas karena kejahatan yang terstruktur akan mengalahkan kebaikan yang berantakan,,dukung orang total sanggup pemimpin at least dukung orang pemimpin biarkan berjuang layaknya rusa diterkam binatangbinatang buas kejahatan terstruktur mengalahkan kebaikan berantakan,Negative
1888796154193957110,2025-02-10 03:44:29+00:00,Arif Fadila,"@tukin_dosenASN 
""Tukin hak dosen, dosen ASN, Non ASN, dan dosen yang lain. Tidak bisa ditolerir atau dapat dinegoisasikan,"" wajib dibayar semua yang tertunggak. Dalam UUD tukin spending mandatory sebesar 20 persen dari APBN https://t.co/CDauMG72qg",[],tukin hak dosen dosen asn non asn dan dosen yang lain tidak bisa ditolerir atau dapat dinegoisasikan wajib dibayar semua yang tertunggak dalam uud tukin spending mandatory sebesar persen dari apbn,,tukin hak dosen dosen asn non asn dosen ditolerir dinegoisasikan wajib dibayar tertunggak uud tukin spending mandatory persen apbn,Neutral
1889030367765475754,2025-02-10 19:15:10+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"kalo tukin sudah dibayar pemerintah nanti kita buka bareng-bareng, betapa salahnya tata kelola perguruan tinggi di Indonesia.",[],kalau tukin sudah dibayar pemerintah nanti kita buka barengbareng betapa salahnya tata kelola perguruan tinggi di indonesia,,tukin dibayar pemerintah buka barengbareng betapa salahnya tata kelola perguruan indonesia,Negative
1889642980006355033,2025-02-12 11:49:28+00:00,Wa LGI PINGSAN KARNA DI GEBRAK WONPIL😫😩😖🫨🥺☝️,i-ini wonpil tudey?? I-INI WONPIL TUDEY???🇮 -🇮 🇳 🇮  🇼 🇴 🇳 🇵 🇮 🇱  🇹 🇺 🇩 🇪 🇾 ???ⁱ-ⁱⁿⁱ ʷᵒⁿᵖⁱˡ ᵗᵘᵈᵉʸ??𝐒𝐔𝐌𝐏𝐀𝐇 𝐃𝐄𝐌𝐈 𝐀𝐅𝐇𝐇𝐇😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,[],iini wonpil tudey iini wonpil tudey ,,iini wonpil tudey iini wonpil tudey,Neutral
1887550455791931614,2025-02-06 17:14:32+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"tapi dengan bahasa bayi aku akan bagikan cara memastikan segenggam kekuasaan itu dipegang oleh orang yang tepat.

karena disanalah nasib kita semua ditentukan. Dapet kesejahteraan layak apa enga, Sembako susah apa enga, gas ngantri apa enga.

ini caranya :",[],tapi dengan bahasa bayi aku akan bagikan cara memastikan segenggam kekuasaan itu dipegang oleh orang yang tepat karena disanalah nasib kita semua ditentukan dapat kesejahteraan layak apa enga sembako susah apa enga gas ngantri apa enga ini caranya,,bahasa bayi bagikan segenggam kekuasaan dipegang orang disanalah nasib ditentukan kesejahteraan layak enga sembako susah enga gas ngantri enga,Negative
1888863803779268980,2025-02-10 08:13:18+00:00,Penerbit Deepublish,"Banyak akademisi yang merasa kecewa dan mempertanyakan komitmen pemerintah dalam menyejahterakan tenaga pendidik. Apakah ini hanya masalah teknis birokrasi, atau ada alasan lain yang sengaja ditutupi?
#tukindosen2025 #tukin2024 #dosenasn #dosenswasta #ketimpanganakademik","['tukindosen2025', 'tukin2024', 'dosenasn', 'dosenswasta', 'ketimpanganakademik', 'pendidikantinggi', 'kemenkeu', 'kesejahteraandosen', 'isudosen', 'pendidikanindonesia']",banyak akademisi yang merasa kecewa dan mempertanyakan komitmen pemerintah dalam menyejahterakan tenaga pendidik apakah ini hanya masalah teknis birokrasi atau ada alasan lain yang sengaja ditutupi,tukindosen tukin dosenasn dosenswasta ketimpanganakademik pendidikantinggi kemenkeu kesejahteraandosen isudosen pendidikanindonesia,akademisi kecewa komitmen pemerintah menyejahterakan tenaga pendidik teknis birokrasi alasan sengaja ditutupi,Negative
1887494172745359690,2025-02-06 13:30:53+00:00,MCR,"@OgrivPCY @tanyakanrl @Kemdiktisaintek Karena di pemda dan kementerian lain ada Tukinnya. Jadi nambah THPnya.

Sementara @Kemdiktisaintek sampai saat ini belum membayarkan tukin dosen asn-nya sendiri. Udah lima tahun",[],karena di pemda dan kementerian lain ada tukinnya jadi nambah thpnya sementara sampai saat ini belum membayarkan tukin dosen asnnya sendiri sudah lima tahun,,pemda kementerian tukinnya nambah thpnya membayarkan tukin dosen asnnya,Neutral
1888686300154437750,2025-02-09 20:27:58+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"@hawwinth @Kemdiktisaintek @Sam_Ardi Times ga salah, soalnya di tahun dosen mendapatkan tukin itu, kita dipindah dari kemendikbud ke kemristekdikti dan disana mulailah dikecualikan.

bisa dibaca kronologinya dari sini aja biar cepet
https://t.co/ecyLuGmDVz",[],times tidak salah soalnya di tahun dosen mendapatkan tukin itu kita dipindah dari kemendikbud ke kemristekdikti dan disana mulailah dikecualikan bisa dibaca kronologinya dari sini saja biar cepet,,times salah dosen tukin dipindah kemendikbud kemristekdikti disana dikecualikan dibaca kronologinya biar cepet,Neutral
1889219097470329315,2025-02-11 07:45:07+00:00,nununanaz,"Titip alfaatihah untuk dosenku, agar segera siuman dan diberikan kesehatan agar bisa berkumpul lagi dengan para mahasiswanya. 

Ya Allah, sembuhkanlah beliau🤲🏼",[],titip alfaatihah untuk dosenku agar segera siuman dan diberikan kesehatan agar bisa berkumpul lagi dengan para mahasiswanya ya allah sembuhkanlah beliau,,titip alfaatihah dosenku siuman kesehatan berkumpul mahasiswanya ya allah sembuhkanlah beliau,Negative
1889700027574132802,2025-02-12 15:36:10+00:00,de🐟,"pas bimbingan
👨🏻‍💻 dosen 
💁🏻‍♂️ aku

👨🏻‍💻”Jadi kalo kalian bilang pusing kerjaa, saya lebih pusing”
💁🏻‍♂️”hehe iya prof, maklum gak bakat jadi mahasiswa”
👨🏻‍💻”tak tutuk, bukan gak bakat, males aja”
💁🏻‍♂️”memang prof”

intinya pasrah aja",[],pas bimbingan dosen aku jadi kalau kalian bilang pusing kerjaa saya lebih pusing hehe iya prof maklum tidak bakat jadi mahasiswa tak tutuk bukan tidak bakat males saja memang prof intinya pasrah saja,,pas bimbingan dosen bilang pusing kerjaa pusing hehe iya prof maklum bakat mahasiswa tutuk bakat males prof intinya pasrah,Negative
1886387935010046410,2025-02-03 12:15:05+00:00,🍉BOFURIN FESS🍃 ON 【06:00 WIB - 22:30 WIB】,"🍃 TW // BUCIN (?)

ADEEEKK??! ADEK KENAPA BAJUNYA KAYAK GITU?! MAU NYARI KERJA KEMANA KAMU DEK??? AKU KERJA DEMI KAMU LOH DEK?? AKU KAN UDAH BILANG BIAR AKU AJA YANG NAFKAHIN KAMU??!?! KAMU CUKUP DUDUK DIEM MANIS CANTIK AJA NUNGGU AKU PULANG DEK???? 🤬❤️‍🔥💦 https://t.co/7md5oxrLS5",[],tw bucin adeeekk adek kenapa bajunya kayak gitu mau nyari kerja kemana kamu dek aku kerja demi kamu loh dek aku kan sudah bilang biar aku saja yang nafkahin kamu kamu cukup duduk diem manis cantik saja nunggu aku pulang dek,,tw bucin adeeekk adek bajunya kayak gitu nyari kerja kemana dek kerja loh dek bilang biar nafkahin duduk diem manis cantik nunggu pulang dek,Negative
1887633707361837519,2025-02-06 22:45:21+00:00,𝒔𝒉𝒆𝒓˚꒰🐾꒱༘⋆,"❓ MAU BANGET MAU BANGET MAU BANGET
MAU BANGET MAU BANGET MAU BANGET
MAU BANGET MAU BANGET MAU BANGET
MAU BANGET MAU BANGET MAU BANGET
MAU BANGET MAU BANGET M...
💬 NDER UGAL UGALAN BGT KAMUUUUU 😭😭😭😭 oke bolehhh nanti kapan2 aku bikin yak 😽 https://t.co/wg1V04iasL",[],mau banget mau banget mau banget mau banget mau banget mau banget mau banget mau banget mau banget mau banget mau banget mau banget mau banget mau banget m nder ugal ugalan banget kamuuuuu oke bolehhh nanti kapan aku bikin yak,,banget banget banget banget banget banget banget banget banget banget banget banget banget banget m nder ugal ugalan banget kamuuuuu oke bolehhh bikin yak,Positive
1887806710913601639,2025-02-07 10:12:48+00:00,˗ˏˋ 𝓿𝓻𝔂𝓵𝓮 ˎˊ˗,"sayang dosen *bismillah nilai bagus*

sayang dosen *bismillah nilai bagus*

sayang dosen *bismillah nilai bagus*

sayang dosen *bismillah nilai bagus*

sayang dosen *bismillah nilai bagus*

sayang dosen *bismillah nilai bagus*

sayang dosen *bismillah nilai bagus*

sayang dosen *",[],sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen,,sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen bismillah nilai bagus sayang dosen,Positive
1888046874621526453,2025-02-08 02:07:07+00:00,detikedu,Video Muasal Kusutnya Tukin Dosen ASN Kemendiktisaintek https://t.co/1Wvdi1YJzU,[],video muasal kusutnya tukin dosen asn kemendiktisaintek,,video muasal kusutnya tukin dosen asn kemendiktisaintek,Neutral
1889587838280167913,2025-02-12 08:10:22+00:00,☽˚⋆,buatin au dia turun ke jalan dong 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 kampus perjuangan 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 runtuhkan rezim ini 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,[],buatin au dia turun ke jalan dong kampus perjuangan runtuhkan rezim ini,,buatin au turun jalan kampus perjuangan runtuhkan rezim,Negative
1889652127665934507,2025-02-12 12:25:49+00:00,Harian Jogja,"Hal ini sesuai dengan Perpres No.136/2018, Permendikbud No. 49/2020, dan Kepmendikbudristek 447/P/2024. Pencairan tukin bagi seluruh dosen ASN Kemdiktisaintek dinilai merupakan langkah konkret sebagai wujud penghormatan terhadap prinsip kesetaraan dan keadilan bagi seluruh ASN.",[],hal ini sesuai dengan perpres no permendikbud no dan kepmendikbudristek p pencairan tukin bagi seluruh dosen asn kemdiktisaintek dinilai merupakan langkah konkret sebagai wujud penghormatan terhadap prinsip kesetaraan dan keadilan bagi seluruh asn,,sesuai perpres no permendikbud no kepmendikbudristek p pencairan tukin dosen asn kemdiktisaintek dinilai langkah konkret wujud penghormatan prinsip kesetaraan keadilan asn,Neutral
1887497993018089480,2025-02-06 13:46:04+00:00,nunu˚✧₊⁎❝᷀ົཽ≀ˍ̮ ❝᷀ົཽ⁎⁺˳✧༚🎀,@_ksnminee_ AYOOOKKK BERDEKATAN BERPELUKAN😋😘🫂🫂🫂🫂,[],ayoookkk berdekatan berpelukan,,ayoookkk berdekatan berpelukan,Neutral
1887831483446141320,2025-02-07 11:51:14+00:00,Bescybs ★ 𓂃,💗 bub temenin bangkit bub ㅤㅤㅤㅤ ㅤㅤ ㅤㅤㅤ ㅤㅤ ㅤㅤㅤ ㅤㅤ ㅤㅤㅤ ㅤㅤ ㅤㅤㅤ ㅤㅤㅤㅤ ㅤㅤㅤ ㅤㅤ ㅤㅤㅤ ㅤㅤ ㅤㅤㅤ ㅤㅤ https://t.co/YCoUQIgMP7,[],bub temenin bangkit bub ,,bub temenin bangkit bub,Positive
1887881909331808681,2025-02-07 15:11:36+00:00,dee 🦦,masih ga nyangka banget 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭 SUPER DUPER THANK YOU SOOOOO MUCHH 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭🩷🩵,[],masih tidak nyangka banget super duper thank you sooooo muchh,,nyangka banget super duper thank you sooooo muchh,Positive
1887551090864103518,2025-02-06 17:17:03+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"1. Terlibatlah dalam kekuasaan sekecil apapun.
Jangan suka menghindar jika diamanahi sesuatu apalagi bila kamu mumpuni di bidang itu. memang amanah itu berat, tapi apakah kamu rela diberikan ke orang yang salah ? Hancur!",[],terlibatlah dalam kekuasaan sekecil apapun jangan suka menghindar jika diamanahi sesuatu apalagi bila kamu mumpuni di bidang itu memang amanah itu berat tapi apakah kamu rela diberikan ke orang yang salah hancur,,terlibatlah kekuasaan apapun suka menghindar diamanahi mumpuni bidang amanah berat rela orang salah hancur,Negative
1888007206903144836,2025-02-07 23:29:30+00:00,Hellen,"@gingercoments @IrenesSilva80 Bak

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO TOPO

DIHYPOLITO NO",[],bak dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no,,bak dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no topo dihypolito no,Neutral
1888799050285424892,2025-02-10 03:56:00+00:00,Aleena🐺,Bodo 🤷🏻‍♀️ amat 🤷🏻‍♀️ bukan 🤷🏻‍♀️ perusahaan 🤷🏻‍♀️ gua 🤷🏻‍♀️ ini 🤷🏻‍♀️ gua 🤷🏻‍♀️ kan 🤷🏻‍♀️ cuma 🤷🏻‍♀️ babu 🤷🏻‍♀️,[],bodo amat bukan perusahaan gua ini gua kan cuma babu,,bodo perusahaan gua gua babu,Neutral
1888165896268755321,2025-02-08 10:00:04+00:00,️️️️ ️️️️ ️️️️️ ️️️ ️️️️️ ️,@dalkomdan ITU TUJUANNYA BIAR KAMU ENGGAK NGAMBEK LAGI.,[],itu tujuannya biar kamu tidak ngambek lagi,,tujuannya biar ngambek,Neutral
1888047377069834476,2025-02-08 02:09:07+00:00,۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫۫ ⫍ ⃢👁ܫ👁⃢ ⫎,Baru kali ini dipijitin sambil didoain berasa kek dirukiah,[],baru kali ini dipijitin sambil didoain berasa kayak dirukiah,,kali dipijitin didoain berasa kayak dirukiah,Negative
1889651914846896628,2025-02-12 12:24:59+00:00,Harian Jogja,"Saat ini, hanya dosen ASN di satuan kerja (Satker) dan Badan Layanan Umum (BLU) non-remunerasi yang mendapatkan Tukin. Sementara dosen PTNBH justru dikecualikan dengan alasan bahwa kampus PTNBH mampu membiayai Tukin dosen.",[],saat ini hanya dosen asn di satuan kerja satker dan badan layanan umum blu nonremunerasi yang mendapatkan tukin sementara dosen ptnbh justru dikecualikan dengan alasan bahwa kampus ptnbh mampu membiayai tukin dosen,,dosen asn satuan kerja satker badan layanan blu nonremunerasi tukin dosen ptnbh dikecualikan alasan kampus ptnbh membiayai tukin dosen,Neutral
1887679598781186078,2025-02-07 01:47:42+00:00,ᮕᮥᮒ᮪ᮛᮤ ᮞᮥᮔ᮪ᮓ,"@NenkYumna88 @Nurulkjo1 @SandraUnie @nulbesars @Marbot_Udien @AdamVelcro @Gojekmilitan @florieliciouss @Qu3en_Bakery @dyahNeZza @loplopih @LibraLuv3 Buat uyuy 1 kg
Buat nasnas 1 kg
Barusan ocit bisikin🤭🤣

Kaboooooooorrrrrrrrrr🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️ https://t.co/ISTN4Zo2KX",[],buat uyuy kg buat nasnas kg barusan ocit bisikin kaboooooooorrrrrrrrrr,,uyuy kg nasnas kg barusan ocit bisikin kaboooooooorrrrrrrrrr,Neutral
1889611304828060070,2025-02-12 09:43:37+00:00,𝄃𝄃𝄂𝄂𝄀𝄁𝄃𝄂𝄂𝄃,"@tanyakanrl Dosen sebenarnya yang ngarahin kamu, ibarat dia ngasih kamu navigasi jalan A B C km mau milih mana, kamu punya keputusan misal milih A kenapa A? karena jalannya gaada lampu merah dan ga macet (argumen valid)",[],dosen sebenarnya yang ngarahin kamu ibarat dia ngasih kamu navigasi jalan a b c km mau milih mana kamu punya keputusan misal milih a kenapa a karena jalannya tidak ada lampu merah dan tidak macet argumen valid,,dosen ngarahin ngasih navigasi jalan a b c km milih keputusan milih a a jalannya lampu merah macet argumen valid,Negative
1886252119340282326,2025-02-03 03:15:24+00:00,OktavianRama,"Today, Indonesian lecturer are doing strike due to unpaid working performance allowance by our government. This allowance has not been paid from 2020-2024. This is so shameful for our government and for us as a lecturer.
#bayartukindosenkemdiktisaintek @tukin_dosenASN",['bayartukindosenkemdiktisaintek'],today indonesian lecturer are doing strike due to unpaid working performance allowance by our government this allowance has not been paid from this is so shameful for our government and for us as a lecturer,bayartukindosenkemdiktisaintek,today indonesian lecturer are doing strike due to unpaid working performance allowance by our government this allowance has not been paid from this is so shameful for our government and for us as a lecturer,Neutral
1886257610242101746,2025-02-03 03:37:13+00:00,Kamil | 🍉,#bayartukindosenkemdiktisaintek #dosenbukansapiperah #tukinforall,"['bayartukindosenkemdiktisaintek', 'dosenbukansapiperah', 'tukinforall']",,bayartukindosenkemdiktisaintek dosenbukansapiperah tukinforall,,Positive
1886256735796740477,2025-02-03 03:33:45+00:00,Kamil | 🍉,#bayartukindosenkemdiktisaintek #dosenbukansapiperah #tukinforall,"['bayartukindosenkemdiktisaintek', 'dosenbukansapiperah', 'tukinforall']",,bayartukindosenkemdiktisaintek dosenbukansapiperah tukinforall,,Positive
1886634791354949633,2025-02-04 04:36:00+00:00,Pejuang Tukin Dosen ASN Kemendiktisaintek,"Dosen ASN ISI Yogyakarta...
 join the club🔥🔥
#tukinforall 
#bayartukindosenkemdiktisaintek #dosenbukansapiperah https://t.co/XtYL4WA3Aq","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",dosen asn isi yogyakarta join the club,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,dosen asn isi yogyakarta join the club,Neutral
1886258789235794017,2025-02-03 03:41:55+00:00,Rizza Megasari,#tukinforall #bayartukindosenkemdiktisaintek #dosenbukansapiperah #DosenDimiskinkanNegara https://t.co/27WAqNii54,"['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah', 'DosenDimiskinkanNegara']",,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah dosendimiskinkannegara,,Positive
1886254672723464676,2025-02-03 03:25:33+00:00,adiparmanlaode,"#tukinforall #bayartukindosenkemdiktisaintek #DosenDimiskinkanNegara 
@afrkml @Heraloebss @direktoridosen @lowongandosenx","['tukinforall', 'bayartukindosenkemdiktisaintek', 'DosenDimiskinkanNegara']",,tukinforall bayartukindosenkemdiktisaintek dosendimiskinkannegara,,Positive
1880926720217559157,2025-01-19 10:34:10+00:00,ikhwānuddīn ✦,"Anggaran pendidikan bocor kemana?

#BayarTukinDosenKemdiktisaintek 
#DosenBukanSapiPerah 
#DosenDimiskinkanNegara","['BayarTukinDosenKemdiktisaintek', 'DosenBukanSapiPerah', 'DosenDimiskinkanNegara']",anggaran pendidikan bocor kemana,bayartukindosenkemdiktisaintek dosenbukansapiperah dosendimiskinkannegara,anggaran pendidikan bocor kemana,Negative
1886487531971338543,2025-02-03 18:50:51+00:00,bubblelynn🫧,"#tukinforall #bayartukindosenkemdiktisaintek #PemerintahOmonOmon #IndonesiaTidakBaikBaikSaja #SampaiMenang #PeringatanDarurat #PagarLautOligarki
#PemerintahMenindas #ReformasiPolisi #IndonesiaGelap https://t.co/TTOITxlybx","['tukinforall', 'bayartukindosenkemdiktisaintek', 'PemerintahOmonOmon', 'IndonesiaTidakBaikBaikSaja', 'SampaiMenang', 'PeringatanDarurat', 'PagarLautOligarki', 'PemerintahMenindas', 'ReformasiPolisi', 'IndonesiaGelap']",,tukinforall bayartukindosenkemdiktisaintek pemerintahomonomon indonesiatidakbaikbaiksaja sampaimenang peringatandarurat pagarlautoligarki pemerintahmenindas reformasipolisi indonesiagelap,,Positive
1886349608554467804,2025-02-03 09:42:48+00:00,ikhwānuddīn ✦,"#tukinforall
#bayartukindosenkemdiktisaintek
#dosenbukansapiperah","['tukinforall', 'bayartukindosenkemdiktisaintek', 'dosenbukansapiperah']",,tukinforall bayartukindosenkemdiktisaintek dosenbukansapiperah,,Positive
